date	diatoms	microcms	gncms	sncms	microzoo
25/02/2010	1.2874840622	0.1832562615	0.2779901829	0.3085147395	0.1718882467
01/03/2010	0.5251164608	0.2354042164	0.4857940383	0.2482661915	0.4469198782
08/03/2010	1.3475106326	0.2851849781	0.2320379484	0.2482661915	0.1538235796
15/03/2010	2.8654901044	0.028729154	0.6171541175	0.7740540797	0.33148265
23/03/2010	10.7993357102	0.5026457146	3.2597634967	5.2772022842	6.9448154966
07/04/2010	10.5254946728	0.9470088017	0.3518111038	2.500903709	2.998864026
12/04/2010	8.6679464892	1.6641177244	0.7873045854	0.6130135999	6.2216545339
19/04/2010	10.5219561448	1.402455177	1.2733316878	4.2261673118	2.6440060257
26/04/2010	8.7253205876	2.5577594917	2.793877672	7.5563769886	8.6483009706
04/05/2010	9.3447190629	1.3492099933	1.6988310032	0.4090362693	7.0484481332
10/05/2010	7.4495104247	1.383557964	0.6532145554	0.7348664714	2.8937691233
17/05/2010	25.4070661934	1.03833541	1.3652731366	1.4799354478	18.4316899618
24/05/2010	15.0265177463	0.2298332322	0.1264256277	0.5453816924	106.2688318012
02/06/2010	4.0416021138	0.0820819186	0.3603609145	1.4168639888	9.6187893874
07/06/2010	0.9706397839	0.0738708318	0.573482879	0.306777202	0.493673643
14/06/2010	0.0013379488	0.1149131337	0.2049762074	0.3116080525	0.1392636394
21/06/2010	1.3713634468	0.6788174582	0.4836201072	1.2321847184	21.6302494714
29/06/2010	0.0984381239	0.6812363742	0.3805378625	2.5253085435	15.4605083814
05/07/2010	0.0672613032	0.2313440913	1.9860237948	3.523474562	18.6614772142
12/07/2010	2.1102828749	1.7899947592	3.6485627515	2.2029980377	4.6715804238
19/07/2010	3.2224299041	0.6797980926	1.4645574875	2.0293330192	4.6808511258
26/07/2010	14.4887227973	109.8383086557	4.5525053754	0.4583756987	8.3174777751
03/08/2010	17.9202731974	6.2778004115	2.8961706495	1.9571444287	1.0558973768
11/08/2010	8.3445328425	1.4593399415	1.9828961166	1.7821522013	5.6201896943
16/08/2010	4.4786996464	0.6361077014	1.1098909778	1.9339957581	2.657473838
31/08/2010	20.7054866897	1.3139255143	0.7249862797	1.4498687366	5.800848598
06/09/2010	8.007494733	3.7588828381	0.6839035822	0.495991579	7.4132750286
13/09/2010	37.480352317	1.9151158642	0.44721735	0.378969558	2.8342700851
20/09/2010	25.1985371356	1.2799690424	2.4339511139	0.4524885822	16.845884161
27/09/2010	47.9034716985	1.0903283489	1.2554992941	0.622675301	9.2428673799
04/10/2010	23.1819855095	0.545001311	2.2112062858	5.0828866547	3.3540138038
13/10/2010	2.5329842445	0.1956980618	1.0228796982	0.4868706819	1.1562275754
18/10/2010	1.0851518405	0.5291121097	0.5732107976	0.126142918	2.0343693469
25/10/2010	2.5768975374	0.5000633126	0.4895284197	0.2045181346	0.1811236069
01/11/2010	1.6133358368	0.3599376835	0.3626468437	0.0340863558	0.3143692131
10/11/2010	2.3444202124	0	0.3453305029	0.3456944083	1.4001993182
16/11/2010	1.4058675756	0.0820784363	0.2449525419	0.3456944083	0.979849362
22/11/2010	0.6246019176	0.0574513433	0.2686937222	0.2141798357	0.4118083101
30/11/2010	5.7346636808	0.0568045892	0.1301741334	0.1411762736	0.0022592961
06/12/2010	1.3446779993	0.1382362713	0.2381720328	0.0340863558	0.177361054
13/12/2010	1.3185579698	0.1341307279	0.276692661	0.0681727115	0.6051016432
06/01/2011	4.5396689874	0.1500044531	0.5633748157	0.0805075689	1.0506614615
17/01/2011	1.4903459031	0.2832816601	0.2263944406	0.0096617011	0.3023615019
25/01/2011	5.3713962912	0.2250635228	0.2168839807	0.1022590673	0.1762362651
31/01/2011	0.7794413569	0.4785574508	0.6684589127	0.0681727115	0.5399761601
08/02/2011	0.9656730252	0.2949138888	0.4900352649	0.2509393477	0.4048193256
14/02/2011	4.853126733	0.3436826377	0.3557616287	0.1704317789	1.0558675996
22/02/2011	0.2747009862	0.5534669829	0.0981385867	1.3951124904	0.4443491663
28/02/2011	0.4654010746	0.1967943476	0.398630579	0.1972591878	0.6618287918
07/03/2011	0.4369551055	0.319693352	0.3973843379	0.3408635577	1.490045871
14/03/2011	2.34081951	2.7829367172	0.3085118189	2.4707197191	4.3374581888
22/03/2011	5.9761034016	0.9266904284	0.8194289213	0.2726908462	1.8410388294
28/03/2011	5.6755967073	1.3561152838	0.3579428519	0.9203316059	0.2559184104
06/04/2011	43.6298226473	1.7778013416	0.9378736179	1.969749688	1.1967290416
11/04/2011	7.6871607527	1.2818050676	1.9525793267	1.7139794897	0.5304570002
26/04/2011	7.9511326293	2.384715603	2.3166990269	0.3872847708	1.2167879143
11/05/2011	0.5698802559	0.1100466456	4.1386216505	15.4069821254	1.3272501669
16/05/2011	0.2500239929	0.0217626748	2.2630222606	67.5957430163	0.1122095267
24/05/2011	33.6024367933	2.3712301746	2.0406508076	2.8627130809	2.5314004544
01/06/2011	19.6629359486	2.5107718131	0.9009966988	1.0627585215	11.5774689285
06/06/2011	2.1956896875	5.9814739676	1.1578903407	0.1363454231	5.8140153927
14/06/2011	62.971605386	4.7708180959	1.0944976959	2.4002190534	15.0284713946
20/06/2011	37.3612773085	11.9876098522	4.7654695548	3.0157846214	41.9343225596
27/06/2011	64.6792515828	3.4538522694	3.390247349	3.0269609174	17.0157043365
04/07/2011	26.3019117391	11.0871269663	2.9239755452	4.9721394206	22.4273896022
11/07/2011	11.468435552	5.2340302414	4.8510269612	2.2167295264	32.3688931222
19/07/2011	2.12415734	1.7870092897	0.7956717634	0.4623915778	5.6161837727
01/08/2011	3.1865481965	9.500674495	4.978861948	5.420890895	4.2741978293
08/08/2011	6.0244410423	6.6830042469	1.2016314732	4.775156475	8.7796063786
15/08/2011	4.1791217096	3.8377482529	2.9962369742	0.749899827	4.2115576513
22/08/2011	46.5891402	3.1033399861	3.6744721478	0.2045181346	3.9829051115
30/08/2011	71.7497951231	3.8152100837	4.3276518195	0.2624883411	4.6220629069
15/09/2011	5.7676765301	1.0812257075	1.6718838027	0.251745032	1.7387001583
19/09/2011	1.1241708377	0.452473496	0.670217607	0.1164812169	0.8302452223
26/09/2011	36.0574920692	2.7338608167	3.1739432744	0.3403227537	2.6231093708
03/10/2011	5.0456873669	0.1688437999	0.496708817	0.2090785832	0.3603416749
12/10/2011	1.4802142697	0.0427115175	0.6502801958	1.5679723656	0.4599565689
17/10/2011	0.5539390951	0.1718653061	0.8736606621	9.6268448796	1.2914420386
25/10/2011	1.8893992888	0.1639164899	0.413728732	3.4864699899	0.2567352496
01/11/2011	1.8294909203	0.4901717007	0.6166267364	4.1681971054	1.494464304
08/11/2011	4.2571691957	0.4358793259	0.3531387734	2.8874081376	0.9381363477
16/11/2011	5.1493774433	0.7431144813	0.3145692007	0.1875974867	1.5209936219
21/11/2011	3.8696561991	0.6160036261	0.3812909074	0.0805075689	1.0058356238
09/01/2012	0.5248088057	0.226575085	0.324828455	0.1486802804	0.8344489576
16/01/2012	0.4062173476	0.057458308	0.3325251493	0.0681727115	0.2836223782
23/01/2012	0.562251338	0.2989376748	0.4435225681	0.1070899179	0.8822295071
30/01/2012	0.4552914877	0.1723749241	0.4054901803	0.0730035621	0.5529138231
07/02/2012	0.2539258275	0.3430425222	0.3749661547	0.1752626294	0.5141039933
13/02/2012	0.2007766025	0.1859618602	0.3250167871	0.1022590673	0.2586126904
20/02/2012	0.424899774	0.3771320867	0.5147832653	0.2726908462	1.1477150491
27/02/2012	0.5825335761	0.4743788364	0.6924955206	0.3846116146	0.5515904353
06/03/2012	2.2495714252	1.1500023315	1.2453851347	1.6023037814	0.9288343254
13/03/2012	3.3105773891	0.9449564002	0.551543745	0.6485633258	1.4461383209
19/03/2012	3.1760004742	0.7826174385	0.3837997969	1.373115932	2.4791560515
26/03/2012	13.8727145317	0.5363618298	2.0904408401	0.4868706819	1.0580104183
02/04/2012	57.5336166108	1.2103037322	2.2589830632	1.49925885	6.6382388457
11/04/2012	101.7497931539	0.8821785336	0.6251954521	0.2335032379	15.1279523887
16/04/2012	62.9555294496	4.3484968075	1.0812307578	0.3631051762	12.9474674069
24/04/2012	93.6639146421	2.513325171	2.0041207878	1.3290721312	13.8258187436
01/05/2012	53.6981290727	1.5739283079	3.8218447134	1.1454887671	1.4707362021
08/05/2012	65.2937421273	1.9458954738	3.0429565559	7.8288079656	8.4523911998
14/05/2012	68.6436760478	2.344486039	1.2095712333	1.7529611375	7.2366143089
21/05/2012	132.1998823708	1.6464938723	1.0204983547	0.9317055025	5.9692580594
28/05/2012	53.6875576757	6.2833251099	1.7213735091	1.1879211995	13.8927435652
11/06/2012	44.8807361213	2.8337331992	1.4349627313	0.8717273565	12.6196592254
18/06/2012	38.3489222966	2.4154778016	2.3023104459	0.4095263893	9.4377299203
25/06/2012	42.1886266741	1.8133715311	1.7665688771	0.5308637988	25.4968439866
02/07/2012	15.618240998	3.1461014974	0.7253370565	1.0815918037	10.6656542424
09/07/2012	7.1829758207	3.7968684719	3.9152843526	1.1637416049	3.966185561
23/07/2012	10.7132458804	15.53501644	2.6317571745	1.4316269425	9.7601417789
30/07/2012	15.4171702564	73.4277579297	3.0713803281	0.4868706819	11.973808022
06/08/2012	17.5464752515	3.7251542098	8.1265609024	1.2657556121	14.1086072127
14/08/2012	12.9087068654	13.3013351636	3.0579875459	1.3590881584	10.3660884194
20/08/2012	1.1961775927	3.3957442186	2.046114647	26.7191798854	3.4868526276
03/09/2012	137.4661188171	0.8618746207	1.6526478809	1.6141176549	3.6549832697
10/09/2012	3.147295743	4.888672021	3.9238391429	0.0483085054	4.1390162628
17/09/2012	18.3600943729	10.7305138196	2.319465581	0.3682262489	21.5954031243
26/09/2012	11.2663824018	1.62780431	3.2513943017	1.182524203	5.4699537693
08/10/2012	45.4592844859	1.9888032358	0.1685087658	0.9978702745	2.2997141903
15/10/2012	0.7939721987	4.1892022817	1.028594232	0.6747077069	3.5605900907
22/10/2012	3.3953775162	2.8164390798	3.8768328784	3.0768929166	4.3761089874
30/10/2012	0.5157465237	0.5495826625	0.2123263853	0.0826652632	3.0383931016
07/11/2012	0.7941052592	2.0717605595	0.9380848435	1.5770932626	0.9781867229
14/11/2012	2.4870466542	1.0360158778	0.9778177516	0.6962196671	0.327783714
28/11/2012	2.3956246186	1.5390467024	0.5636022346	0.2045181346	0.1860701651
05/12/2012	1.1278795295	0.2572619132	0.0795270603	0	0.03355871
10/12/2012	1.3358473418	0.1707367665	0.2309612425	0.1508379747	0.2069771797
18/12/2012	0.8966297131	0.5036559283	0.3642676047	0.0681727115	0.3215869562
09/01/2013	0.2810607957	0.5362865012	0.7550574292	0.0437480568	0.5179565087
14/01/2013	0.6027160759	0.2278825227	0.319722132	0.0096617011	0.2757914316
21/01/2013	0.9891306853	0.3846209708	0.1740708451	0.0048308505	0.4401473196
07/02/2013	1.2607784002	0.2182066363	0.2497891044	0.5550433934	0.4778750964
11/02/2013	1.2686314308	0.057458308	0.3798516617	0.0340863558	0.676166852
19/02/2013	0.6946704888	0.1532266345	0.7685626326	0.0289851032	1.0720773992
25/02/2013	1.4459299641	0.3040518844	0.4659501878	0.2818117432	0.8752288859
13/03/2013	1.0107283685	0.5988651183	0.3762845644	0.2917438463	0.4810309981
19/03/2013	0.7965949384	0.4679433734	2.4467209736	2.4879971838	1.0708955816
25/03/2013	0.5632592869	0.434201932	0.485577052	0.1650601243	1.497355947
03/04/2013	0.9658179867	0.2575091051	0.4606505768	0.9683697092	0.9774357681
09/04/2013	0.5824248751	0.6715971976	0.5477394245	1.2601135556	1.3356080232
17/04/2013	0.7844892091	1.6989280195	1.304491981	1.6533052632	4.863369714
22/04/2013	2.1910541671	1.4742187791	0.809296968	0.8220613192	4.3431319691
29/04/2013	3.2570512639	0.7746269128	1.3691645075	1.3483844897	1.1135152737
07/05/2013	47.9809355608	2.3128844801	3.4186069788	2.8653443298	16.3259134413
15/05/2013	35.4966222271	1.6900584226	1.5966442172	1.5470265514	11.6523730862
20/05/2013	9.995424427	7.5458490029	3.4106327399	2.0712707372	26.2215667659
29/05/2013	4.7364266597	0.9414882397	0.8729452109	1.2067037976	4.4846890205
03/06/2013	0.4619461092	2.6853047365	0.8198121799	1.1419901064	14.4238832987
10/06/2013	0.5566021036	2.2799503049	5.9985810677	0.2291878494	16.0684649474
17/06/2013	2.5771310017	7.9831640633	8.8769882664	0.7862424069	15.7025530876
24/06/2013	1.6125147997	4.2241688836	1.4181040754	0.8152275101	8.1495307281
01/07/2013	16.5519380016	4.6472856026	1.3246997676	1.8866674927	24.547522501
08/07/2013	8.0682731929	14.7056167851	3.0777484442	3.1326095827	32.2940761787
15/07/2013	7.6029635046	13.9316849317	3.3559148123	3.4299701435	30.4223312206
22/07/2013	8.9597703027	25.4054010185	6.6578139938	6.045202897	12.101790933
30/07/2013	14.9747330942	7.4728408033	1.9629002162	1.4094585118	7.6302130852
06/08/2013	128.3984092859	19.2058271359	2.1735887988	1.121269532	7.8959044095
12/08/2013	144.1183675934	126.6559637366	2.2327124294	2.4565593169	12.4809666066
19/08/2013	214.1359705939	6.0478700722	2.141928973	1.8943180297	8.8413092164
27/08/2013	21.9135394233	4.5426331243	4.654076996	5.5878074384	12.7949995779
02/09/2013	24.2045781906	24.6254768214	5.4199001465	1.9205087884	11.3615678364
09/09/2013	39.3752012158	9.6385122209	4.108972576	1.9339957581	14.3779547643
23/09/2013	29.8151163669	6.2019431996	1.038815917	7.2146655864	17.482867459
30/09/2013	8.310886039	1.1197528182	1.8628477694	3.0768422326	3.5238910569
07/10/2013	25.5164713177	2.2928243381	1.1102227722	6.0091951606	2.6697280119
14/10/2013	12.8196311256	2.8674487903	20.0457317064	5.5063394496	21.1734285193
30/10/2013	8.7754261229	1.3380003135	0.5991981689	0.4852482699	2.5536624815
04/11/2013	4.1998863586	0.568739828	0.282447745	0.7168642154	5.0212498151
11/11/2013	2.5907047548	1.1838146393	0.3264846334	2.8251132554	4.2273191264
18/11/2013	1.8790029308	0.523390238	0.2444439577	0.0823948612	1.5955838716
25/11/2013	1.8776448762	0.9372038152	0.4405415311	0.4887326321	1.1340443495
02/12/2013	2.5658468515	0.6891066088	0.4336912054	0.1749922274	0.4380898355
09/12/2013	3.3483217143	0.240368547	0.1030008163	0.1068195158	2.2100725465
17/12/2013	1.2559793516	0.4252847432	0.8380711393	0.12641332	0.8530522674
14/01/2014	0.4940330686	0.2515959069	0.3089723011	0.2090785832	0.2655086567
20/01/2014	0.618790428	0.8587078127	0.6594369385	0.9774868408	2.8442053701
29/01/2014	0.7464533333	0.6429227259	0.418835055	0.0826652632	1.5529377459
10/02/2014	1.4406342302	0.1545271075	0.145114102	0.0971578148	0.4650960494
18/02/2014	1.8370332319	0.4045587638	0.2651546816	0.0727331601	0.5258719307
05/03/2014	0.8089442227	0.6491439466	0.5051505486	0.8666514459	3.2589502401
11/03/2014	0.2851173845	0.8729557585	0.3668603123	0.1994168821	2.0334747504
17/03/2014	0.2473848946	0.3585877848	0.9289399423	0.2937517858	2.2095440618
25/03/2014	0.7765310083	0.1149166161	0.5242680582	0.7303060228	0.3098211949
31/03/2014	1.330137422	0.6520118072	2.6136370249	0.1019886653	2.4798923945
09/04/2014	2.1890439724	3.1164631079	1.5593665205	0.7517562555	6.1368072159
14/04/2014	48.7130615222	0.8576614964	4.9758911742	0.4573447747	1.2429289766
22/04/2014	7.1681009584	0.6395156908	1.1132821359	0.9876567258	4.7400618305
28/04/2014	7.6698435323	0.4644921901	0.9119727223	0.9114447252	2.2115020645
06/05/2014	2.9917245471	1.9938127108	0.5149845889	1.3317651076	0.8885799982
12/05/2014	5.605419185	0.629037398	0.2735326209	0.252285836	0.6808555873
19/05/2014	27.8977639881	4.2302325557	4.0865312092	6.4012044331	6.5931169771
02/06/2014	37.3192253575	2.8567957783	0.3912283625	2.4212055009	18.3268368279
09/06/2014	7.9862471112	4.5771061724	1.1230472966	1.0066756074	10.531716212
16/06/2014	6.0820401098	7.9972903539	0.4424335997	2.1687451091	22.2603013857
23/06/2014	3.0412360968	26.8490635222	0.9910722743	8.0668247127	22.3154991296
30/06/2014	24.2896693924	30.7571488699	6.504453547	11.9965031137	20.6085384992
07/07/2014	19.8157055847	6.1871357581	8.9297557093	12.2420261856	16.4161842762
14/07/2014	3.5238323082	57.2969949369	19.028817357	9.2290681682	37.1230596414
21/07/2014	13.7310557352	1.0006046172	1.3756561766	9.8722407897	21.6616482537
28/07/2014	4.551529034	169.2630636016	1.6580655641	8.5794696122	13.8216685161
04/08/2014	0.5176051166	15.2740905753	1.1886107106	4.4232917249	1.0251961805
18/08/2014	10.3219349544	3.3468439496	5.7997663097	3.0721734262	2.2120719785
26/08/2014	0.7352938046	0.9756840513	6.1283919572	1.8878901091	2.4177881162
01/09/2014	10.7903002876	1.1674755437	1.5133495748	3.5687058091	1.9407088414
08/09/2014	0.0600375284	0.7703040878	0.8912017235	0.2716092382	0.4924873068
15/09/2014	1.2459329734	0.690213265	0.1786399833	0.1800934799	0.6042539854
22/09/2014	3.6806564837	3.9868499755	1.5288044105	1.1505862541	3.8410649052
29/09/2014	0.8738904079	2.957349963	1.3749258796	1.7809077858	2.0973270662
13/10/2014	4.3885455995	1.424354385	0.3470300574	1.5375893267	0.4648641308
22/10/2014	4.6100769601	0.3977895023	0.3953125845	0.3209993516	0.1521926151
28/10/2014	10.0322331701	0.1420904881	0.3091328218	0.5647050945	2.3405195731
05/11/2014	14.5357495504	1.040908722	1.0021189486	0.4704815507	3.3284150671
17/11/2014	3.0746300063	0.5780815476	1.2501144015	1.1629557408	0.8499069368
24/11/2014	6.4965046712	0.5416873	0.7373709726	0.2304099248	1.0000869053
02/12/2014	2.7692109658	0.2975720461	0.2255097895	0.1116503664	1.5262331631
08/12/2014	1.6159985845	0.2243130253	0.4087324381	0.5110249346	0.6375580901
15/12/2014	2.1222254933	0.3283301029	0.7590984284	0.999633154	3.0541530112
05/01/2015	3.676061398	0.329349013	0.364061862	0.097157815	0.927852532
19/01/2015	0.633721634	0.182251744	0.134443363	0.028985103	0.138565978
27/01/2015	1.296389928	0.26557827	0.249710012	0.053409758	0.128289164
02/02/2015	1.117250467	0.717323805	0.581809553	0.457074373	3.628275539
09/02/2015	1.42367972	0.182606025	0.275750809	0.092326964	0.831137574
16/02/2015	1.971481511	0.480155094	0.308325876	0.070575466	0.380454426
10/03/2015	44.14758301	0.62273144	0.701062773	0.397211352	2.674989967
16/03/2015	28.82651084	0.659496498	0.501140765	1.03171157	2.915446483
23/03/2015	11.13497961	2.381446261	1.115885621	3.202495031	8.670636471
30/03/2015	1.278220116	0.29716836	0.464477876	1.590213984	0.460130846
07/04/2015	3.090705789	0.423486911	0.878907408	7.026079336	1.271328723
13/04/2015	1.698055204	1.438395624	1.836584492	14.15870779	1.199259819
20/04/2015	2.191040724	1.421190704	3.6168051	7.035470635	1.997027968
27/04/2015	3.15077458	3.333287311	0.949297471	1.290154925	7.082387808
07/05/2015	6.085508737	3.58819402	4.086775623	9.018366386	4.550142322
11/05/2015	1.610570233	7.070863341	0.767467591	1.251778523	8.25483674
20/05/2015	27.32729926	4.941704624	0.95228593	0.685742995	3.231454932
27/05/2015	21.47043961	17.59374825	3.467884302	1.155788334	10.48246538
03/06/2015	20.76350838	17.18886237	1.690908314	0.342871497	10.79931502
08/06/2015	9.622316756	37.23136775	6.52932406	0.830120176	23.16375933
15/06/2015	7.779549925	35.7387379	6.833456518	1.724397184	15.77329841
22/06/2015	13.48947836	24.11058578	4.711275374	1.095568893	17.38095459
29/06/2015	5.531210101	12.48186661	18.18125443	1.427826253	14.47920483
06/07/2015	0.70774298	10.78073999	6.361274069	8.289834851	21.31525114
14/07/2015	3.7061136	8.676434846	9.414685559	12.59304756	17.19480642
20/07/2015	1.407814218	19.23669385	1.781255305	15.41911917	19.57881315
28/07/2015	2.937358504	12.13661414	1.526883714	5.932996674	10.87073624
03/08/2015	8.515369401	28.48805116	3.902273331	2.43943124	8.791888502
10/08/2015	10.37991173	65.4331651	4.320221281	0.453029386	7.867775199
17/08/2015	5.518942099	52.22635864	4.650350629	4.527843261	6.967004558
24/08/2015	2.057621907	6.355295376	3.427349259	2.325860798	5.420173047
01/09/2015	3.563926081	2.527980987	3.56439591	1.777825769	2.551024143
07/09/2015	6.534105854	1.838432565	0.736385769	1.000022447	1.682601259
16/09/2015	29.45534811	2.051684063	0.850682539	0.878436212	15.93355822
23/09/2015	5.329216216	1.496688418	1.206242225	0.836855137	7.345284514
29/09/2015	1.63904013	2.771848752	0.421245298	0.438021373	5.327255865
07/10/2015	1.584578996	3.255213109	0.828480883	0.019323402	3.027871884
13/10/2015	1.290403371	0.562161195	0.402441663	0.038646804	1.62262465
19/10/2015	9.275417142	1.239406663	1.174845228	0.174451423	1.263055666
27/10/2015	4.747483103	0.626437747	0.579121292	0.135263815	1.207763898
02/11/2015	5.842621618	0.706421805	0.519870685	0.155128021	0.840895316
16/11/2015	3.629962493	0.156829662	0.184929862	0.053409758	0.071336365
23/11/2015	0.801850038	0.14364577	0.28836335	0.107089918	0.611885792
07/12/2015	1.458774811	0.050491829	0.093169507	0.004830851	0.392482894
15/12/2015	1.328460689	0.172374924	0.141414541	0.146007124	0.433492502


